source,target,type,stage,weight
PROC_510,수능,REQUIRES,1,100.0
PROC_511,수능,REQUIRES,1,100.0
PROC_512,수능,REQUIRES,1,100.0
PROC_513,수능,REQUIRES,1,100.0
PROC_514,수능,REQUIRES,1,100.0
PROC_515,수능,REQUIRES,1,100.0
PROC_516,수능,REQUIRES,1,100.0
PROC_517,수능,REQUIRES,1,100.0
PROC_518,수능,REQUIRES,1,100.0
PROC_519,수능,REQUIRES,1,100.0
PROC_520,수능,REQUIRES,1,100.0
PROC_521,수능,REQUIRES,1,100.0
PROC_522,수능,REQUIRES,1,100.0
PROC_523,수능,REQUIRES,1,100.0
PROC_524,수능,REQUIRES,1,100.0
PROC_525,수능,REQUIRES,1,100.0
PROC_526,수능,REQUIRES,1,100.0
PROC_527,수능,REQUIRES,1,60.0
PROC_527,실기,REQUIRES,1,40.0
PROC_528,수능,REQUIRES,1,60.0
PROC_528,실기,REQUIRES,1,40.0
PROC_529,수능,REQUIRES,1,100.0
PROC_530,수능,REQUIRES,1,100.0
PROC_531,수능,REQUIRES,1,100.0
PROC_532,수능,REQUIRES,1,100.0
PROC_533,수능,REQUIRES,1,100.0
PROC_534,수능,REQUIRES,1,100.0
PROC_535,수능,REQUIRES,1,100.0
PROC_536,수능,REQUIRES,1,100.0
PROC_537,수능,REQUIRES,1,30.0
PROC_537,실기,REQUIRES,1,70.0
PROC_538,수능,REQUIRES,1,30.0
PROC_538,실기,REQUIRES,1,70.0
PROC_539,수능,REQUIRES,1,30.0
PROC_539,실기,REQUIRES,1,70.0
PROC_540,수능,REQUIRES,1,30.0
PROC_540,실기,REQUIRES,1,70.0
PROC_541,수능,REQUIRES,1,30.0
PROC_541,실기,REQUIRES,1,70.0
PROC_542,실기,REQUIRES,1,100.0
PROC_543,수능,REQUIRES,1,10.0
PROC_543,실기,REQUIRES,1,90.0
PROC_544,수능,REQUIRES,1,100.0
PROC_545,수능,REQUIRES,1,30.0
PROC_545,실기,REQUIRES,1,70.0
PROC_546,수능,REQUIRES,1,100.0
PROC_547,수능,REQUIRES,1,100.0
PROC_548,수능,REQUIRES,1,100.0
PROC_549,수능,REQUIRES,1,100.0
PROC_550,수능,REQUIRES,1,100.0
PROC_551,수능,REQUIRES,1,100.0
PROC_552,수능,REQUIRES,1,100.0
PROC_553,수능,REQUIRES,1,100.0
PROC_554,수능,REQUIRES,1,100.0
PROC_555,수능,REQUIRES,1,100.0
PROC_556,수능,REQUIRES,1,100.0
PROC_557,수능,REQUIRES,1,100.0
PROC_558,수능,REQUIRES,1,100.0
PROC_559,수능,REQUIRES,1,100.0
PROC_560,수능,REQUIRES,1,100.0
PROC_561,수능,REQUIRES,1,100.0
PROC_562,수능,REQUIRES,1,100.0
PROC_563,수능,REQUIRES,1,100.0
PROC_564,수능,REQUIRES,1,100.0
PROC_565,수능,REQUIRES,1,100.0
PROC_566,수능,REQUIRES,1,100.0
PROC_567,수능,REQUIRES,1,100.0
PROC_568,수능,REQUIRES,1,100.0
PROC_569,수능,REQUIRES,1,100.0
PROC_570,수능,REQUIRES,1,100.0
PROC_571,수능,REQUIRES,1,100.0
PROC_572,수능,REQUIRES,1,100.0
PROC_573,수능,REQUIRES,1,100.0
PROC_574,수능,REQUIRES,1,100.0
PROC_575,수능,REQUIRES,1,100.0
PROC_576,수능,REQUIRES,1,100.0
PROC_577,수능,REQUIRES,1,100.0
PROC_578,수능,REQUIRES,1,100.0
PROC_579,수능,REQUIRES,1,100.0
PROC_580,수능,REQUIRES,1,100.0
PROC_581,수능,REQUIRES,1,100.0
PROC_582,수능,REQUIRES,1,100.0
PROC_583,학생부교과,REQUIRES,1,27.0
PROC_583,학생부비교과,REQUIRES,1,3.0
PROC_583,수능,REQUIRES,1,70.0
PROC_584,학생부교과,REQUIRES,1,27.0
PROC_584,학생부비교과,REQUIRES,1,3.0
PROC_584,수능,REQUIRES,1,70.0
PROC_585,학생부교과,REQUIRES,1,27.0
PROC_585,학생부비교과,REQUIRES,1,3.0
PROC_585,수능,REQUIRES,1,70.0
PROC_586,학생부교과,REQUIRES,1,27.0
PROC_586,학생부비교과,REQUIRES,1,3.0
PROC_586,수능,REQUIRES,1,70.0
PROC_587,학생부교과,REQUIRES,1,27.0
PROC_587,학생부비교과,REQUIRES,1,3.0
PROC_587,수능,REQUIRES,1,70.0
PROC_588,학생부교과,REQUIRES,1,27.0
PROC_588,학생부비교과,REQUIRES,1,3.0
PROC_588,수능,REQUIRES,1,70.0
PROC_589,수능,REQUIRES,1,100.0
PROC_590,수능,REQUIRES,1,100.0
PROC_591,수능,REQUIRES,1,100.0
PROC_592,수능,REQUIRES,1,100.0
PROC_593,수능,REQUIRES,1,100.0
PROC_594,수능,REQUIRES,1,100.0
PROC_595,수능,REQUIRES,1,100.0
PROC_596,수능,REQUIRES,1,100.0
PROC_597,수능,REQUIRES,1,100.0
PROC_598,수능,REQUIRES,1,100.0
PROC_599,수능,REQUIRES,1,100.0
PROC_600,수능,REQUIRES,1,20.0
PROC_600,실기,REQUIRES,1,80.0
PROC_601,수능,REQUIRES,1,30.0
PROC_601,실기,REQUIRES,1,70.0
PROC_602,수능,REQUIRES,1,30.0
PROC_602,실기,REQUIRES,1,70.0
PROC_603,수능,REQUIRES,1,60.0
PROC_603,면접,REQUIRES,1,40.0
PROC_604,학생부교과,REQUIRES,1,40.0
PROC_604,수능,REQUIRES,1,60.0
PROC_605,수능,REQUIRES,1,100.0
PROC_606,수능,REQUIRES,1,100.0
PROC_607,수능,REQUIRES,1,100.0
PROC_608,수능,REQUIRES,1,100.0
PROC_609,수능,REQUIRES,1,100.0
PROC_610,수능,REQUIRES,1,100.0
PROC_611,수능,REQUIRES,1,100.0
PROC_612,수능,REQUIRES,1,100.0
PROC_613,수능,REQUIRES,1,100.0
PROC_614,수능,REQUIRES,1,100.0
PROC_615,수능,REQUIRES,1,100.0
PROC_616,수능,REQUIRES,1,100.0
PROC_617,수능,REQUIRES,1,100.0
PROC_618,수능,REQUIRES,1,100.0
PROC_619,수능,REQUIRES,1,100.0
PROC_620,수능,REQUIRES,1,100.0
PROC_621,수능,REQUIRES,1,100.0
PROC_622,수능,REQUIRES,1,100.0
PROC_623,수능,REQUIRES,1,100.0
PROC_624,수능,REQUIRES,1,100.0
PROC_625,수능,REQUIRES,1,100.0
PROC_626,수능,REQUIRES,1,100.0
PROC_627,수능,REQUIRES,1,100.0
PROC_628,수능,REQUIRES,1,100.0
PROC_629,수능,REQUIRES,1,100.0
PROC_630,수능,REQUIRES,1,100.0
PROC_631,수능,REQUIRES,1,100.0
PROC_632,수능,REQUIRES,1,100.0
PROC_633,수능,REQUIRES,1,100.0
PROC_634,수능,REQUIRES,1,100.0
PROC_635,수능,REQUIRES,1,100.0
PROC_636,수능,REQUIRES,1,100.0
PROC_637,수능,REQUIRES,1,30.0
PROC_637,실기,REQUIRES,1,70.0
PROC_638,수능,REQUIRES,1,30.0
PROC_638,실기,REQUIRES,1,70.0
PROC_639,수능,REQUIRES,1,30.0
PROC_639,실기,REQUIRES,1,70.0
PROC_640,수능,REQUIRES,1,30.0
PROC_640,실기,REQUIRES,1,70.0
PROC_641,수능,REQUIRES,1,30.0
PROC_641,실기,REQUIRES,1,70.0
PROC_642,수능,REQUIRES,1,30.0
PROC_642,실기,REQUIRES,1,70.0
PROC_643,수능,REQUIRES,1,30.0
PROC_643,실기,REQUIRES,1,70.0
PROC_644,수능,REQUIRES,1,30.0
PROC_644,실기,REQUIRES,1,70.0
PROC_645,수능,REQUIRES,1,30.0
PROC_645,실기,REQUIRES,1,70.0
PROC_646,수능,REQUIRES,1,30.0
PROC_646,실기,REQUIRES,1,70.0
PROC_647,수능,REQUIRES,1,30.0
PROC_647,실기,REQUIRES,1,70.0
PROC_648,수능,REQUIRES,1,30.0
PROC_648,실기,REQUIRES,1,70.0
PROC_649,수능,REQUIRES,1,30.0
PROC_649,실기,REQUIRES,1,70.0
PROC_650,수능,REQUIRES,1,30.0
PROC_650,실기,REQUIRES,1,70.0
PROC_651,수능,REQUIRES,1,30.0
PROC_651,실기,REQUIRES,1,70.0
PROC_652,수능,REQUIRES,1,30.0
PROC_652,실기,REQUIRES,1,70.0
PROC_653,수능,REQUIRES,1,30.0
PROC_653,실기,REQUIRES,1,70.0
PROC_654,수능,REQUIRES,1,30.0
PROC_654,실기,REQUIRES,1,70.0
PROC_655,수능,REQUIRES,1,40.0
PROC_655,실기,REQUIRES,1,60.0
PROC_656,수능,REQUIRES,1,40.0
PROC_656,실기,REQUIRES,1,60.0
PROC_657,수능,REQUIRES,1,40.0
PROC_657,실기,REQUIRES,1,60.0
PROC_658,수능,REQUIRES,1,100.0
PROC_659,수능,REQUIRES,1,100.0
PROC_660,수능,REQUIRES,1,100.0
PROC_661,수능,REQUIRES,1,100.0
PROC_662,수능,REQUIRES,1,100.0
PROC_663,수능,REQUIRES,1,100.0
PROC_664,수능,REQUIRES,1,100.0
PROC_665,수능,REQUIRES,1,100.0
PROC_666,수능,REQUIRES,1,100.0
PROC_667,수능,REQUIRES,1,100.0
PROC_668,수능,REQUIRES,1,100.0
PROC_669,수능,REQUIRES,1,100.0
PROC_670,수능,REQUIRES,1,100.0
PROC_671,수능,REQUIRES,1,100.0
PROC_672,수능,REQUIRES,1,100.0
PROC_673,수능,REQUIRES,1,100.0
PROC_674,수능,REQUIRES,1,100.0
PROC_675,수능,REQUIRES,1,100.0
PROC_676,수능,REQUIRES,1,100.0
PROC_677,수능,REQUIRES,1,100.0
PROC_678,수능,REQUIRES,1,100.0
PROC_679,수능,REQUIRES,1,100.0
PROC_680,수능,REQUIRES,1,100.0
PROC_681,수능,REQUIRES,1,100.0
PROC_682,수능,REQUIRES,1,100.0
PROC_683,수능,REQUIRES,1,100.0
PROC_684,수능,REQUIRES,1,100.0
PROC_685,수능,REQUIRES,1,100.0
PROC_686,수능,REQUIRES,1,100.0
PROC_687,수능,REQUIRES,1,100.0
PROC_688,수능,REQUIRES,1,100.0
PROC_689,수능,REQUIRES,1,100.0
PROC_690,수능,REQUIRES,1,100.0
PROC_691,수능,REQUIRES,1,100.0
PROC_692,수능,REQUIRES,1,100.0
PROC_693,학생부교과,REQUIRES,1,7.0
PROC_693,학생부비교과,REQUIRES,1,3.0
PROC_693,수능,REQUIRES,1,90.0
PROC_694,수능,REQUIRES,1,100.0
PROC_695,수능,REQUIRES,1,40.0
PROC_695,실기,REQUIRES,1,60.0
PROC_696,수능,REQUIRES,1,40.0
PROC_696,실기,REQUIRES,1,60.0
PROC_697,수능,REQUIRES,1,40.0
PROC_697,실기,REQUIRES,1,60.0
PROC_698,수능,REQUIRES,1,40.0
PROC_698,실기,REQUIRES,1,60.0
PROC_699,수능,REQUIRES,1,20.0
PROC_699,실기,REQUIRES,1,80.0
PROC_700,수능,REQUIRES,1,100.0
PROC_701,수능,REQUIRES,1,100.0
PROC_702,수능,REQUIRES,1,100.0
PROC_703,수능,REQUIRES,1,100.0
PROC_704,수능,REQUIRES,1,20.0
PROC_704,실기,REQUIRES,1,80.0
PROC_705,수능,REQUIRES,1,20.0
PROC_705,실기,REQUIRES,1,80.0
PROC_706,수능,REQUIRES,1,20.0
PROC_706,실기,REQUIRES,1,80.0
PROC_707,수능,REQUIRES,1,20.0
PROC_707,실기,REQUIRES,1,80.0
PROC_708,수능,REQUIRES,1,20.0
PROC_708,실기,REQUIRES,1,80.0
PROC_709,수능,REQUIRES,1,20.0
PROC_709,실기,REQUIRES,1,80.0
PROC_710,수능,REQUIRES,1,100.0
PROC_711,수능,REQUIRES,1,100.0
PROC_712,수능,REQUIRES,1,100.0
PROC_713,수능,REQUIRES,1,100.0
PROC_714,수능,REQUIRES,1,100.0
PROC_715,수능,REQUIRES,1,100.0
PROC_716,수능,REQUIRES,1,100.0
PROC_717,수능,REQUIRES,1,100.0
PROC_718,수능,REQUIRES,1,100.0
PROC_719,수능,REQUIRES,1,100.0
PROC_720,수능,REQUIRES,1,100.0
PROC_721,수능,REQUIRES,1,100.0
PROC_722,수능,REQUIRES,1,20.0
PROC_722,실기,REQUIRES,1,80.0
PROC_723,수능,REQUIRES,1,100.0
PROC_724,수능,REQUIRES,1,100.0
PROC_725,수능,REQUIRES,1,100.0
PROC_726,수능,REQUIRES,1,20.0
PROC_726,실기,REQUIRES,1,80.0
PROC_727,수능,REQUIRES,1,20.0
PROC_727,실기,REQUIRES,1,80.0
PROC_728,수능,REQUIRES,1,100.0
PROC_729,수능,REQUIRES,1,100.0
PROC_730,수능,REQUIRES,1,100.0
PROC_731,수능,REQUIRES,1,100.0
PROC_732,수능,REQUIRES,1,100.0
PROC_733,수능,REQUIRES,1,100.0
PROC_734,수능,REQUIRES,1,100.0
PROC_735,수능,REQUIRES,1,100.0
PROC_736,수능,REQUIRES,1,100.0
PROC_737,수능,REQUIRES,1,100.0
PROC_738,수능,REQUIRES,1,100.0
PROC_739,수능,REQUIRES,1,100.0
PROC_740,수능,REQUIRES,1,100.0
PROC_741,수능,REQUIRES,1,100.0
PROC_742,수능,REQUIRES,1,100.0
PROC_743,수능,REQUIRES,1,100.0
PROC_744,수능,REQUIRES,1,100.0
PROC_745,수능,REQUIRES,1,100.0
PROC_746,수능,REQUIRES,1,100.0
PROC_747,수능,REQUIRES,1,100.0
PROC_748,수능,REQUIRES,1,100.0
PROC_749,수능,REQUIRES,1,100.0
PROC_750,수능,REQUIRES,1,100.0
PROC_751,수능,REQUIRES,1,100.0
PROC_752,수능,REQUIRES,1,100.0
PROC_753,수능,REQUIRES,1,100.0
PROC_754,수능,REQUIRES,1,100.0
PROC_755,수능,REQUIRES,1,100.0
PROC_756,수능,REQUIRES,1,100.0
PROC_757,수능,REQUIRES,1,100.0
PROC_758,수능,REQUIRES,1,100.0
PROC_759,수능,REQUIRES,1,100.0
PROC_760,수능,REQUIRES,1,100.0
PROC_761,수능,REQUIRES,1,100.0
PROC_762,수능,REQUIRES,1,100.0
PROC_763,수능,REQUIRES,1,100.0
PROC_764,수능,REQUIRES,1,100.0
PROC_765,수능,REQUIRES,1,100.0
PROC_766,수능,REQUIRES,1,100.0
PROC_767,수능,REQUIRES,1,100.0
PROC_768,수능,REQUIRES,1,100.0
PROC_769,수능,REQUIRES,1,100.0
PROC_770,수능,REQUIRES,1,100.0
PROC_771,수능,REQUIRES,1,100.0
PROC_772,수능,REQUIRES,1,100.0
PROC_773,수능,REQUIRES,1,100.0
PROC_774,수능,REQUIRES,1,100.0
PROC_775,수능,REQUIRES,1,100.0
PROC_776,수능,REQUIRES,1,100.0
PROC_777,수능,REQUIRES,1,100.0
PROC_778,수능,REQUIRES,1,100.0
PROC_779,수능,REQUIRES,1,100.0
PROC_780,수능,REQUIRES,1,100.0
PROC_781,수능,REQUIRES,1,100.0
PROC_782,수능,REQUIRES,1,100.0
PROC_783,수능,REQUIRES,1,100.0
PROC_784,수능,REQUIRES,1,100.0
PROC_785,수능,REQUIRES,1,100.0
PROC_786,수능,REQUIRES,1,100.0
PROC_787,수능,REQUIRES,1,100.0
PROC_788,수능,REQUIRES,1,100.0
PROC_789,수능,REQUIRES,1,100.0
PROC_790,수능,REQUIRES,1,100.0
PROC_791,수능,REQUIRES,1,100.0
PROC_792,수능,REQUIRES,1,100.0
PROC_793,수능,REQUIRES,1,100.0
PROC_794,수능,REQUIRES,1,100.0
PROC_795,수능,REQUIRES,1,100.0
PROC_796,수능,REQUIRES,1,100.0
PROC_797,수능,REQUIRES,1,100.0
PROC_798,수능,REQUIRES,1,100.0
PROC_799,수능,REQUIRES,1,100.0
PROC_800,수능,REQUIRES,1,100.0
PROC_801,수능,REQUIRES,1,100.0
PROC_802,수능,REQUIRES,1,100.0
PROC_803,수능,REQUIRES,1,100.0
PROC_804,수능,REQUIRES,1,100.0
PROC_805,수능,REQUIRES,1,100.0
PROC_806,수능,REQUIRES,1,100.0
PROC_807,수능,REQUIRES,1,100.0
PROC_808,수능,REQUIRES,1,100.0
PROC_809,수능,REQUIRES,1,100.0
PROC_810,수능,REQUIRES,1,100.0
PROC_811,수능,REQUIRES,1,100.0
PROC_812,수능,REQUIRES,1,100.0
PROC_813,수능,REQUIRES,1,100.0
PROC_814,수능,REQUIRES,1,100.0
PROC_815,수능,REQUIRES,1,100.0
PROC_816,수능,REQUIRES,1,100.0
PROC_817,수능,REQUIRES,1,100.0
PROC_818,수능,REQUIRES,1,100.0
PROC_819,수능,REQUIRES,1,100.0
PROC_820,수능,REQUIRES,1,100.0
PROC_821,수능,REQUIRES,1,100.0
PROC_822,수능,REQUIRES,1,100.0
PROC_823,수능,REQUIRES,1,100.0
PROC_824,수능,REQUIRES,1,100.0
PROC_825,수능,REQUIRES,1,80.0
PROC_825,기타,REQUIRES,1,20.0
PROC_826,수능,REQUIRES,1,100.0
PROC_827,수능,REQUIRES,1,100.0
PROC_828,수능,REQUIRES,1,100.0
PROC_829,수능,REQUIRES,1,100.0
PROC_830,수능,REQUIRES,1,100.0
PROC_831,수능,REQUIRES,1,100.0
PROC_832,수능,REQUIRES,1,100.0
PROC_833,수능,REQUIRES,1,100.0
PROC_834,수능,REQUIRES,1,100.0
PROC_835,수능,REQUIRES,1,100.0
PROC_836,수능,REQUIRES,1,100.0
PROC_837,수능,REQUIRES,1,100.0
PROC_838,수능,REQUIRES,1,100.0
PROC_839,수능,REQUIRES,1,100.0
PROC_840,수능,REQUIRES,1,70.0
PROC_840,실기,REQUIRES,1,30.0
PROC_841,수능,REQUIRES,1,70.0
PROC_841,실기,REQUIRES,1,30.0
PROC_842,수능,REQUIRES,1,100.0
PROC_843,수능,REQUIRES,1,100.0
PROC_844,수능,REQUIRES,1,100.0
PROC_845,수능,REQUIRES,1,100.0
PROC_846,수능,REQUIRES,1,100.0
PROC_847,수능,REQUIRES,1,100.0
PROC_848,수능,REQUIRES,1,100.0
PROC_849,수능,REQUIRES,1,100.0
PROC_850,수능,REQUIRES,1,100.0
PROC_851,수능,REQUIRES,1,100.0
PROC_852,수능,REQUIRES,1,100.0
PROC_853,수능,REQUIRES,1,100.0
PROC_854,수능,REQUIRES,1,100.0
PROC_855,수능,REQUIRES,1,100.0
PROC_856,수능,REQUIRES,1,100.0
PROC_857,수능,REQUIRES,1,100.0
PROC_858,수능,REQUIRES,1,100.0
PROC_859,수능,REQUIRES,1,100.0
PROC_860,수능,REQUIRES,1,60.0
PROC_860,실기,REQUIRES,1,40.0
PROC_861,학생부교과,REQUIRES,1,40.0
PROC_861,수능,REQUIRES,1,60.0
PROC_862,학생부교과,REQUIRES,1,40.0
PROC_862,수능,REQUIRES,1,60.0
PROC_863,학생부교과,REQUIRES,1,36.0
PROC_863,수능,REQUIRES,1,54.0
PROC_863,기타,REQUIRES,1,10.0
PROC_864,학생부교과,REQUIRES,1,40.0
PROC_864,수능,REQUIRES,1,60.0
PROC_865,학생부교과,REQUIRES,1,40.0
PROC_865,수능,REQUIRES,1,60.0
PROC_866,수능,REQUIRES,1,90.0
PROC_866,기타,REQUIRES,1,10.0
PROC_867,수능,REQUIRES,1,90.0
PROC_867,기타,REQUIRES,1,10.0
PROC_868,수능,REQUIRES,1,100.0
PROC_869,수능,REQUIRES,1,100.0
PROC_870,학생부교과,REQUIRES,1,40.0
PROC_870,수능,REQUIRES,1,60.0
PROC_871,수능,REQUIRES,1,100.0
PROC_872,학생부교과,REQUIRES,1,40.0
PROC_872,수능,REQUIRES,1,60.0
PROC_873,실기,REQUIRES,1,100.0
PROC_874,실기,REQUIRES,1,100.0
PROC_875,수능,REQUIRES,1,100.0
PROC_876,수능,REQUIRES,1,100.0
PROC_877,수능,REQUIRES,1,100.0
PROC_877,수능,REQUIRES,2,83.33
PROC_877,면접,REQUIRES,2,16.67
PROC_878,수능,REQUIRES,1,100.0
PROC_879,수능,REQUIRES,1,100.0
PROC_880,수능,REQUIRES,1,100.0
PROC_881,수능,REQUIRES,1,100.0
PROC_882,수능,REQUIRES,1,100.0
PROC_883,수능,REQUIRES,1,100.0
PROC_884,수능,REQUIRES,1,100.0
PROC_885,수능,REQUIRES,1,100.0
PROC_886,수능,REQUIRES,1,100.0
PROC_887,수능,REQUIRES,1,100.0
PROC_888,수능,REQUIRES,1,100.0
PROC_889,수능,REQUIRES,1,100.0
PROC_890,수능,REQUIRES,1,100.0
PROC_891,수능,REQUIRES,1,100.0
PROC_892,수능,REQUIRES,1,100.0
PROC_893,수능,REQUIRES,1,100.0
PROC_894,수능,REQUIRES,1,100.0
PROC_895,수능,REQUIRES,1,100.0
PROC_896,수능,REQUIRES,1,100.0
PROC_897,수능,REQUIRES,1,100.0
PROC_898,수능,REQUIRES,1,100.0
PROC_899,수능,REQUIRES,1,100.0
PROC_900,수능,REQUIRES,1,100.0
PROC_901,수능,REQUIRES,1,100.0
PROC_902,수능,REQUIRES,1,100.0
PROC_903,수능,REQUIRES,1,100.0
PROC_904,수능,REQUIRES,1,100.0
PROC_905,수능,REQUIRES,1,100.0
PROC_906,수능,REQUIRES,1,100.0
PROC_907,수능,REQUIRES,1,100.0
PROC_908,수능,REQUIRES,1,50.0
PROC_908,실기,REQUIRES,1,50.0
PROC_909,수능,REQUIRES,1,70.0
PROC_909,실기,REQUIRES,1,30.0
PROC_910,수능,REQUIRES,1,50.0
PROC_910,실기,REQUIRES,1,50.0
PROC_911,수능,REQUIRES,1,100.0
PROC_912,수능,REQUIRES,1,70.0
PROC_912,실기,REQUIRES,1,30.0
PROC_913,수능,REQUIRES,1,70.0
PROC_913,실기,REQUIRES,1,30.0
PROC_914,수능,REQUIRES,1,100.0
PROC_915,수능,REQUIRES,1,100.0
PROC_916,수능,REQUIRES,1,100.0
PROC_917,수능,REQUIRES,1,100.0
PROC_918,수능,REQUIRES,1,100.0
PROC_919,수능,REQUIRES,1,100.0
PROC_920,수능,REQUIRES,1,100.0
PROC_921,수능,REQUIRES,1,100.0
PROC_922,수능,REQUIRES,1,100.0
PROC_923,수능,REQUIRES,1,100.0
PROC_924,수능,REQUIRES,1,100.0
PROC_925,수능,REQUIRES,1,100.0
PROC_926,수능,REQUIRES,1,100.0
PROC_927,수능,REQUIRES,1,100.0
PROC_928,학생부교과,REQUIRES,1,50.0
PROC_928,수능,REQUIRES,1,20.0
PROC_928,면접,REQUIRES,1,30.0
PROC_929,학생부교과,REQUIRES,1,50.0
PROC_929,수능,REQUIRES,1,20.0
PROC_929,면접,REQUIRES,1,30.0
PROC_930,학생부교과,REQUIRES,1,50.0
PROC_930,수능,REQUIRES,1,20.0
PROC_930,면접,REQUIRES,1,30.0
PROC_931,수능,REQUIRES,1,20.0
PROC_931,면접,REQUIRES,1,30.0
PROC_931,실기,REQUIRES,1,50.0
PROC_932,수능,REQUIRES,1,100.0
PROC_933,수능,REQUIRES,1,100.0
PROC_934,수능,REQUIRES,1,100.0
PROC_935,수능,REQUIRES,1,100.0
PROC_936,수능,REQUIRES,1,100.0
PROC_937,수능,REQUIRES,1,100.0
PROC_938,수능,REQUIRES,1,100.0
PROC_939,수능,REQUIRES,1,100.0
PROC_940,수능,REQUIRES,1,100.0
PROC_941,수능,REQUIRES,1,100.0
PROC_942,수능,REQUIRES,1,100.0
PROC_943,수능,REQUIRES,1,100.0
PROC_944,수능,REQUIRES,1,100.0
PROC_945,수능,REQUIRES,1,100.0
PROC_946,수능,REQUIRES,1,100.0
PROC_947,수능,REQUIRES,1,100.0
PROC_948,수능,REQUIRES,1,100.0
PROC_949,수능,REQUIRES,1,100.0
PROC_950,수능,REQUIRES,1,100.0
PROC_951,수능,REQUIRES,1,100.0
PROC_952,수능,REQUIRES,1,100.0
PROC_953,수능,REQUIRES,1,100.0
PROC_954,수능,REQUIRES,1,100.0
PROC_955,수능,REQUIRES,1,100.0
PROC_956,수능,REQUIRES,1,100.0
PROC_957,학생부교과,REQUIRES,1,40.0
PROC_957,수능,REQUIRES,1,60.0
PROC_957,학생부교과,REQUIRES,2,28.0
PROC_957,수능,REQUIRES,2,42.0
PROC_957,실기,REQUIRES,2,30.0
PROC_958,수능,REQUIRES,1,100.0
PROC_959,수능,REQUIRES,1,100.0
PROC_960,학생부교과,REQUIRES,1,27.0
PROC_960,학생부비교과,REQUIRES,1,3.0
PROC_960,수능,REQUIRES,1,70.0
PROC_961,학생부교과,REQUIRES,1,27.0
PROC_961,학생부비교과,REQUIRES,1,3.0
PROC_961,수능,REQUIRES,1,70.0
PROC_962,학생부교과,REQUIRES,1,30.0
PROC_962,학생부비교과,REQUIRES,1,3.33
PROC_962,수능,REQUIRES,1,66.67
PROC_963,수능,REQUIRES,1,100.0
PROC_964,수능,REQUIRES,1,100.0
PROC_965,수능,REQUIRES,1,100.0
PROC_966,수능,REQUIRES,1,100.0
PROC_967,수능,REQUIRES,1,100.0
PROC_968,수능,REQUIRES,1,100.0
PROC_969,수능,REQUIRES,1,100.0
PROC_970,수능,REQUIRES,1,100.0
PROC_971,수능,REQUIRES,1,100.0
PROC_972,수능,REQUIRES,1,100.0
PROC_973,수능,REQUIRES,1,100.0
PROC_974,수능,REQUIRES,1,100.0
PROC_975,수능,REQUIRES,1,100.0
PROC_976,수능,REQUIRES,1,100.0
PROC_977,수능,REQUIRES,1,100.0
PROC_978,수능,REQUIRES,1,100.0
PROC_979,수능,REQUIRES,1,100.0
PROC_980,수능,REQUIRES,1,100.0
PROC_981,수능,REQUIRES,1,100.0
PROC_982,수능,REQUIRES,1,100.0
PROC_983,수능,REQUIRES,1,100.0
PROC_984,수능,REQUIRES,1,100.0
PROC_985,수능,REQUIRES,1,100.0
PROC_986,수능,REQUIRES,1,100.0
PROC_987,수능,REQUIRES,1,60.0
PROC_987,실기,REQUIRES,1,40.0
PROC_988,수능,REQUIRES,1,60.0
PROC_988,실기,REQUIRES,1,40.0
PROC_989,수능,REQUIRES,1,60.0
PROC_989,실기,REQUIRES,1,40.0
PROC_989,수능,REQUIRES,2,48.0
PROC_989,면접,REQUIRES,2,20.0
PROC_989,실기,REQUIRES,2,32.0
PROC_990,수능,REQUIRES,1,60.0
PROC_990,실기,REQUIRES,1,40.0
PROC_990,수능,REQUIRES,2,48.0
PROC_990,면접,REQUIRES,2,20.0
PROC_990,실기,REQUIRES,2,32.0
PROC_991,실기,REQUIRES,1,100.0
PROC_991,학생부교과,REQUIRES,2,10.0
PROC_991,수능,REQUIRES,2,10.0
PROC_991,실기,REQUIRES,2,80.0
PROC_992,실기,REQUIRES,1,100.0
PROC_992,학생부교과,REQUIRES,2,10.0
PROC_992,수능,REQUIRES,2,10.0
PROC_992,실기,REQUIRES,2,80.0
PROC_993,학생부교과,REQUIRES,1,20.0
PROC_993,수능,REQUIRES,1,40.0
PROC_993,실기,REQUIRES,1,40.0
PROC_994,학생부교과,REQUIRES,1,20.0
PROC_994,수능,REQUIRES,1,40.0
PROC_994,실기,REQUIRES,1,40.0
PROC_995,수능,REQUIRES,1,60.0
PROC_995,실기,REQUIRES,1,40.0
PROC_995,수능,REQUIRES,2,48.0
PROC_995,면접,REQUIRES,2,20.0
PROC_995,실기,REQUIRES,2,32.0
PROC_996,수능,REQUIRES,1,60.0
PROC_996,실기,REQUIRES,1,40.0
PROC_996,수능,REQUIRES,2,48.0
PROC_996,면접,REQUIRES,2,20.0
PROC_996,실기,REQUIRES,2,32.0
PROC_997,수능,REQUIRES,1,60.0
PROC_997,실기,REQUIRES,1,40.0
PROC_997,수능,REQUIRES,2,48.0
PROC_997,면접,REQUIRES,2,20.0
PROC_997,실기,REQUIRES,2,32.0
PROC_998,수능,REQUIRES,1,60.0
PROC_998,실기,REQUIRES,1,40.0
PROC_998,수능,REQUIRES,2,48.0
PROC_998,면접,REQUIRES,2,20.0
PROC_998,실기,REQUIRES,2,32.0
PROC_999,실기,REQUIRES,1,100.0
PROC_999,학생부교과,REQUIRES,2,10.0
PROC_999,수능,REQUIRES,2,10.0
