"id","name","sub_major","cat_large","cat_mid","cat_small","dept_type"
"C113_미디어소프트웨어학과","미디어소프트웨어학과","미디어소프트웨어학과","공학","전기전자컴퓨터","응용소프트웨어공학","자연"
"C113_산업경영공학과","산업경영공학과","산업경영공학과","공학","산업안전","산업공학","자연"
"C113_정보통신공학과","정보통신공학과","정보통신공학과","공학","전기전자컴퓨터","정보통신공학","자연"
"C113_컴퓨터공학과","컴퓨터공학과","컴퓨터공학과","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"C113_뷰티디자인학과","뷰티디자인학과","뷰티디자인학과","예체능","미술","디자인","예체능"
"C113_연기예술학과","연기예술학과","연기예술학과","예체능","연극영화","연극","예체능"
"C113_영화영상학과","영화영상학과","영화영상학과","예체능","연극영화","영화","예체능"
"C113_체육교육과","체육교육과","체육교육과","교육","교육","중등예술체육교육","예체능"
"A126_인문융합콘텐츠학부","인문융합콘텐츠학부","영어학전공, 일어일본학전공, 중어중국학전공, 종교와신학전공","인문","언어문학","언어문학","인문"
"A126_사회융합학부","사회융합학부","사회학전공, 경제학전공, 정치외교학전공, 사회복지학전공","사회","사회과학","사회과학","인문"
"A126_미디어콘텐츠융합학부","미디어콘텐츠융합학부","신문방송학전공, 디지털콘텐츠전공, 영상콘텐츠전공","사회","사회과학","언론방송매체학","인문"
"A126_소프트웨어융합학부","소프트웨어융합학부","소프트웨어융합전공","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"A127_글로벌경영학과","글로벌경영학과","글로벌경영학과","사회","경영경제","경영학","인문"
"A127_글로벌경제학과","글로벌경제학과","글로벌경제학과","사회","경영경제","경제학","인문"
"A127_사회과학계열","사회과학계열","행정학과, 정치외교학과, 미디어커뮤니케이션학과, 사회학과, 사회복지학과, 심리학과, 소비자학과, 아동청소년학과, 경제학과, 통계학과","사회","사회과학","사회과학","인문"
"A127_경영학과","경영학과","경영학과","사회","경영경제","경영학","인문"
"A127_교육학과","교육학과","교육학과","교육","교육","교육학","인문"
"A127_글로벌리더학부","글로벌리더학부","글로벌리더학부","사회","경영경제","경영학","인문"
"A127_영상학과","영상학과","영상학과","예체능","응용예술","영상예술","인문"
"A127_인문과학계열","인문과학계열","유학동양학과, 국어국문학과, 영어영문학과, 프랑스어문학과, 중어중문학과, 독어독문학과, 러시아어문학과, 한문학과, 사학과, 철학과, 문헌정보학과","인문","인문학","인문학","인문"
"A127_한문교육과","한문교육과","한문교육과","교육","교육","중등언어교육","인문"
"A127_수학교육과","수학교육과","수학교육과","교육","교육","중등자연과학교육","자연"
"A127_의상학과","의상학과","의상학과","자연","생활과학","의류의상학","인문"
"A127_컴퓨터교육과","컴퓨터교육과","컴퓨터교육과","교육","교육","중등자연과학교육","자연"
"A127_미술학과(동양화)","미술학과(동양화)","동양화","예체능","미술","미술학","예체능"
"A127_미술학과(서양화)","미술학과(서양화)","서양화","예체능","미술","미술학","예체능"
"A127_스포츠과학과","스포츠과학과","스포츠과학과","예체능","무용체육","체육","예체능"
"C114_건설환경공학부","건설환경공학부","건설환경공학부","공학","건설","환경공학","자연"
"C114_공학계열","공학계열","화학공학/고분자공학과, 신소재공학부, 기계공학부, 건설환경공학부, 시스템경영공학과, 나노공학과","공학","교육","교양공학","자연"
"C114_글로벌바이오메디컬공학과","글로벌바이오메디컬공학과","글로벌바이오메디컬공학과","공학","화공고분자에너지","생명공학","자연"
"C114_반도체시스템공학과","반도체시스템공학과","반도체시스템공학과","공학","재료","반도체공학","자연"
"C114_소프트웨어학과","소프트웨어학과","소프트웨어학과","공학","전기전자컴퓨터","응용소프트웨어공학","자연"
"C114_의예과","의예과","의예과","의학","의료예과","의예과","자연"
"C114_자연과학계열","자연과학계열","생명과학과, 수학과, 물리학과, 화학과, 식품생명공학과, 바이오메카트로닉스학과, 융합생명공학과","자연","자연과학","자연과학","자연"
"C114_전자전기공학부","전자전기공학부","전자전기공학부","공학","전기전자컴퓨터","전자공학","자연"
"A128_경영학과","경영학과","경영학과","사회","경영경제","경영학","인문"
"A128_경제학과","경제학과","경제학과","사회","경영경제","경제학","인문"
"A128_교육학과","교육학과","교육학과","교육","교육","교육학","인문"
"A128_국어국문학과","국어국문학과","국어국문학과","인문","언어문학","국어국문학","인문"
"A128_독일어문문화학과","독일어문문화학과","독일어문문화학과","인문","언어문학","독일어문학","인문"
"A128_미디어커뮤니케이션학과","미디어커뮤니케이션학과","미디어커뮤니케이션학과","사회","사회과학","언론방송매체학","인문"
"A128_법학부","법학부","법학부","사회","법학","법학","인문"
"A128_사학과","사학과","사학과","인문","인문학","역사고고학","인문"
"A128_사회교육과","사회교육과","사회교육과","교육","교육","중등사회교육","인문"
"A128_심리학과","심리학과","심리학과","사회","사회과학","심리학","인문"
"A128_영어영문학과","영어영문학과","영어영문학과","인문","언어문학","영어영문학","인문"
"A128_유아교육과","유아교육과","유아교육과","교육","교육","유아교육학","인문"
"A128_윤리교육과","윤리교육과","윤리교육과","교육","교육","중등사회교육","인문"
"A128_일본어문문화학과","일본어문문화학과","일본어문문화학과","인문","언어문학","일본어문학","인문"
"A128_정치외교학과","정치외교학과","정치외교학과","사회","사회과학","정치외교학","인문"
"A128_중국어문문화학과","중국어문문화학과","중국어문문화학과","인문","언어문학","중국어문학","인문"
"A128_지리학과","지리학과","지리학과","사회","사회과학","도시지역지리학","인문"
"A128_프랑스어문문화학과","프랑스어문문화학과","프랑스어문문화학과","인문","언어문학","프랑스어문학","인문"
"A128_한문교육과","한문교육과","한문교육과","교육","교육","중등언어교육","인문"
"A128_서비스디자인공학과","서비스디자인공학과","서비스디자인공학과","공학","산업안전","산업공학","자연"
"A128_수리통계데이터사이언스학부(수학/핀테크전공)","수리통계데이터사이언스학부(수학/핀테크전공)","수학전공, 핀테크전공","자연","수학물리천문지구","수학","자연"
"A128_융합보안공학과","융합보안공학과","융합보안공학과","공학","전기전자컴퓨터","정보통신공학","자연"
"A128_컴퓨터공학과","컴퓨터공학과","컴퓨터공학과","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"A128_수리통계데이터사이언스학부(통계학/빅데이터사이언스전공)","수리통계데이터사이언스학부(통계학/빅데이터사이언스전공)","통계학전공, 빅데이터사이언스전공","자연","수학물리천문지구","통계학","자연"
"A128_스포츠레저전공","스포츠레저전공","스포츠레저전공","예체능","무용체육","체육","예체능"
"A128_디자인과","디자인과","디자인과","예체능","미술","디자인","예체능"
"A148_간호학과(인문)","간호학과(인문)","간호학과","의학","간호","간호학","인문"
